"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
7.16644855809977e-05,0.00513718018577836,0.283,0.233,1,"SPIN1"
7.18663824849809e-05,-0.00658967143833666,0.347,0.288,1,"ENDOV"
7.21849485601474e-05,0.0454661219109893,0.897,0.825,1,"CSDE1"
7.23692853825745e-05,0.00866651240930166,0.356,0.298,1,"SEC61A1"
7.26896220259961e-05,0.000493272665410771,0.253,0.208,1,"RDH14"
7.27109472315202e-05,0.00516794576573609,0.31,0.258,1,"LINC00969"
7.2783454359231e-05,0.000315318524378327,0.307,0.255,1,"DAP"
7.29531206331319e-05,-0.0305044568834107,1,1,1,"RPS4X"
7.30047187954501e-05,0.00524255830336695,0.22,0.178,1,"TCF12"
7.32796382424343e-05,0.00255037779518807,0.261,0.215,1,"BLOC1S6"
7.33621987821726e-05,-0.00111591228778268,0.253,0.206,1,"BRE"
7.34145723008068e-05,0.00172161507333408,0.101,0.076,1,"TXNL4B"
7.3582943025631e-05,0.00341192580232036,0.374,0.315,1,"GTF2F1"
7.4346122360792e-05,0.00161801803981629,0.119,0.091,1,"RANBP17"
7.47266007101673e-05,0.0014173996562829,0.154,0.121,1,"ZNF692"
7.4894903496019e-05,0.00587783165111028,0.39,0.327,1,"C1D"
7.49904674358038e-05,-0.00267783045852055,0.431,0.363,1,"FAM204A"
7.5077618484939e-05,-0.000662514956994043,0.245,0.201,1,"GLCCI1"
7.51684045030307e-05,-0.0243407408623115,1,1,1,"RPS19"
7.56613346157743e-05,0.000923932146184414,0.275,0.226,1,"MTMR2"
7.57386934107742e-05,0.0118253273137411,0.174,0.14,1,"GTF2B"
7.64639446836186e-05,0.00485886601540236,0.393,0.331,1,"WDR6"
7.67484453834785e-05,0.0168773000224992,0.331,0.278,1,"API5"
7.72520998515129e-05,0.00102821503709238,0.17,0.136,1,"PTPRD"
7.72864968849883e-05,0.00411819726767823,0.115,0.088,1,"RNF25"
7.73748121071255e-05,-0.0767602197838837,0.994,0.993,1,"HMGN2"
7.76313804806395e-05,0.00990552961341062,0.405,0.343,1,"MKNK2"
7.76595639401214e-05,0.030301045213218,0.725,0.645,1,"TOMM40"
7.78302431685124e-05,0.0111695757707928,0.47,0.402,1,"RHOC"
7.79813170772552e-05,0.00720293621744836,0.152,0.12,1,"GAA"
7.80254587324379e-05,0.00597598075831879,0.19,0.152,1,"TOPBP1"
7.81329255647212e-05,0.00363974554250027,0.106,0.08,1,"CEPT1"
7.85947150316241e-05,0.00473053238887836,0.219,0.177,1,"SLC4A7"
7.86926574756224e-05,0.000332005481644249,0.394,0.33,1,"REEP5"
7.90051916529637e-05,0.00452132194251312,0.104,0.078,1,"NOL12"
7.92641592847505e-05,0.0155848755186306,0.521,0.449,1,"CDKN2AIPNL"
7.9788259534055e-05,0.00314945131572023,0.151,0.118,1,"ESRRA"
7.98338335912395e-05,-0.00587161115889528,0.283,0.231,1,"RB1CC1"
7.9911856568697e-05,0.00368785709739824,0.135,0.105,1,"MYPOP"
7.99393380373049e-05,0.0268780918170914,0.685,0.604,1,"MAPRE1"
8.00673511300977e-05,0.0131202961795128,0.372,0.315,1,"NAA15"
8.00715492115554e-05,0.0115292733023528,0.249,0.206,1,"SMC6"
8.01756416691888e-05,0.00377737891452018,0.206,0.166,1,"DPH2"
8.0178213768475e-05,0.0376976952663117,0.852,0.789,1,"OCIAD2"
8.02615871094995e-05,0.0122105393254498,0.136,0.107,1,"PLEKHA8"
8.04192194323875e-05,0.0040307877258299,0.132,0.103,1,"VPS37B"
8.04452811957052e-05,-0.00315132630154447,0.245,0.2,1,"DTNBP1"
8.04655771273268e-05,0.00906839231022386,0.149,0.118,1,"RRP8"
8.05707735753221e-05,-0.00221936464859154,0.206,0.166,1,"CFL2"
8.1509104293228e-05,0.0391212799719902,0.981,0.957,1,"RBMX"
8.17699509846089e-05,0.00965157252978643,0.179,0.144,1,"PGM3"
8.20387712731769e-05,0.00856800392191968,0.115,0.088,1,"ACAD9"
8.2051627374291e-05,0.00987329112967791,0.167,0.134,1,"INTS3"
8.21547123154805e-05,0.0105356749892374,0.155,0.123,1,"PLCB3"
8.21919015456393e-05,0.00501469681033956,0.359,0.301,1,"DNAJA2"
8.23430622155621e-05,0.00456606404155036,0.179,0.143,1,"ARRDC1"
8.25163860563951e-05,0.0127953587053126,0.634,0.549,1,"MSRB2"
8.25336866651703e-05,0.00359834114300078,0.176,0.141,1,"CASC4"
8.28135063120098e-05,0.0131198179242125,0.622,0.539,1,"WTAP"
8.3125389725868e-05,0.00738190295448858,0.106,0.08,1,"ABHD5"
8.35733266829586e-05,0.00241727588314977,0.251,0.207,1,"NXT2"
8.41092297332373e-05,0.0469979311940012,0.937,0.89,1,"CALM3"
8.44922573322548e-05,0.000365707094045625,0.182,0.145,1,"RTKN"
8.49025338827011e-05,-0.00105799585027397,0.163,0.128,1,"TRAF2"
8.50187597621991e-05,0.00460395171893141,0.309,0.258,1,"ACD"
8.50925509520595e-05,0.00154234418668536,0.237,0.194,1,"STK32C"
8.51244330803013e-05,0.00279497592021218,0.128,0.099,1,"SUPV3L1"
8.51676058232089e-05,0.0125872852467467,0.417,0.35,1,"S100A6"
8.52660010118551e-05,0.00944990508988869,0.102,0.077,1,"POLR1B"
8.52876523578747e-05,0.0439009687457084,0.876,0.801,1,"ACP1"
8.53222185822673e-05,0.00246310457096299,0.466,0.392,1,"BID"
8.53846363479319e-05,0.00108666100165505,0.296,0.244,1,"EIF2D"
8.55580600978437e-05,-0.00292973686872655,0.469,0.393,1,"TIMMDC1"
8.57108402961553e-05,-0.00493366434614456,0.234,0.19,1,"FBXL12"
8.59485925448152e-05,0.00403989222221318,0.168,0.134,1,"GNB1L"
8.61872357305282e-05,0.00649683667422701,0.323,0.27,1,"SLC35C2"
8.6427585462972e-05,0.00175709761306375,0.154,0.122,1,"LIMA1"
8.74211549539885e-05,0.000296176270285248,0.184,0.148,1,"E2F5"
8.78356594991435e-05,-0.00934564698593066,0.319,0.263,1,"TMEM55A"
8.79133513152248e-05,0.00397450084263695,0.166,0.132,1,"PMM1"
8.80186300070255e-05,0.00573283386788026,0.107,0.081,1,"TSGA10"
8.82325966170163e-05,0.00661790753994834,0.152,0.12,1,"C2orf49"
8.86594290390376e-05,0.00807221779475176,0.213,0.173,1,"NAA25"
8.89930063243463e-05,0.0162340103261455,0.646,0.559,1,"SREK1IP1"
8.90012089181576e-05,-0.00269253671950925,0.293,0.243,1,"CUTC"
8.90857841926598e-05,-0.00688852397045736,0.408,0.34,1,"TIAL1"
8.90989300274234e-05,0.00545730314097187,0.154,0.121,1,"REV1"
8.95324079110303e-05,0.00633744079028681,0.15,0.119,1,"RAB22A"
8.97047903870551e-05,0.00841021892727956,0.104,0.078,1,"GLIS3"
8.98487895539306e-05,0.0154850409152488,0.126,0.098,1,"TMTC3"
9.00492086805844e-05,0.00920535291923133,0.168,0.135,1,"CASP8AP2"
9.07960440043874e-05,0.00645996177195457,0.228,0.187,1,"MPND"
9.0802898372831e-05,0.0385969426923838,0.998,0.997,1,"NAP1L1"
9.12411103703738e-05,-0.000133016627164917,0.36,0.299,1,"ZCCHC11"
9.1574092633771e-05,0.0389419639559494,0.849,0.777,1,"SFPQ"
9.16777389371064e-05,0.000669144217927631,0.39,0.329,1,"PSMF1"
9.16864776982357e-05,0.000509684001224697,0.216,0.176,1,"PPP1R16A"
9.18200279161174e-05,0.0501320617633714,0.921,0.872,1,"AP2M1"
9.20348554931261e-05,-0.00301355577366985,0.22,0.177,1,"SPC24"
9.22919126883605e-05,0.0110155839989373,0.174,0.14,1,"DYRK1A"
9.23407365484921e-05,0.00909690827295762,0.466,0.398,1,"TCERG1"
9.28047564801717e-05,0.00476085424058653,0.15,0.119,1,"LPCAT4"
9.3111994085093e-05,0.00864923358407735,0.123,0.095,1,"RNF185"
9.33948327625397e-05,0.000918291528001713,0.47,0.398,1,"KLHDC2"
9.35879764060668e-05,0.00621656583583857,0.242,0.2,1,"ASCC3"
9.40123641916969e-05,0.00335934940823024,0.253,0.208,1,"DYNLT3"
9.45956481482085e-05,0.00532950660205077,0.119,0.092,1,"TTL"
9.54726146322721e-05,0.00526643814826799,0.293,0.243,1,"FAM161A"
9.58694908351987e-05,0.0079812110361204,0.164,0.131,1,"AGAP1"
9.6028331741766e-05,0.00019520852529975,0.329,0.275,1,"MSL3"
9.63653139106273e-05,0.00942088475987818,0.133,0.104,1,"TCEAL1"
9.63898294030926e-05,0.00407320296230057,0.307,0.255,1,"CDCA8"
9.63990338773095e-05,0.00690494761837682,0.202,0.164,1,"B4GALT2"
9.66901974084657e-05,0.0249823326968005,0.669,0.591,1,"TRAPPC2L"
9.67804825282169e-05,0.00172555213610681,0.179,0.143,1,"ZNF280D"
9.71607649129434e-05,0.00718471974050916,0.152,0.121,1,"RABL2B"
9.71829753615332e-05,0.00197508793249382,0.164,0.131,1,"IQCK"
9.72107645002949e-05,0.00454819069985285,0.216,0.177,1,"TMEM47"
9.7511611094562e-05,-0.00139346382543037,0.452,0.38,1,"COMMD2"
9.79355752424228e-05,0.0106173603090678,0.141,0.11,1,"TAZ"
9.79795073167609e-05,-0.005437291362273,0.443,0.37,1,"SMARCD1"
9.85612394494627e-05,0.00709502355751357,0.235,0.194,1,"SUPT3H"
9.86258732043994e-05,0.00129322671599222,0.19,0.155,1,"CDC42EP4"
9.88766722069242e-05,0.00934818209319838,0.227,0.187,1,"EMC2"
9.89259374570253e-05,0.0194842393209383,0.517,0.443,1,"TARDBP"
0.000100127885994748,0.00410590806279554,0.496,0.422,1,"SDHAF3"
0.000100262060071308,0.00501941554057134,0.161,0.128,1,"C18orf54"
0.000100391890701057,0.00659045025682692,0.487,0.413,1,"YIF1B"
0.000100608286380655,0.00130914457851555,0.197,0.16,1,"ETNK1"
0.000100609191081123,-0.00711039707537681,0.282,0.233,1,"NELL2"
0.000100856069087613,0.00466007359722379,0.21,0.172,1,"PSME4"
0.000101383896289373,0.0393650173948035,0.818,0.752,1,"UBE2L3"
0.000101802120031837,-0.000889517819261221,0.26,0.213,1,"ZC3H11A"
0.000102448103976997,0.0406504793089049,0.977,0.947,1,"SNRPD1"
0.000102839598222002,-0.00289443590547361,0.285,0.234,1,"TRIM37"
0.000103060536121948,0.00350786277166759,0.433,0.365,1,"RNASEH1"
0.000104255992924254,0.0140282993694322,0.528,0.452,1,"MYH10"
0.00010449844939805,0.0142310533843591,0.564,0.49,1,"SF3B1"
0.000104685655552345,-0.00110259205864255,0.359,0.3,1,"LRRC47"
0.000104760983077774,0.00900840128057701,0.139,0.11,1,"ELMOD3"
0.000104949554593397,0.00785688564943413,0.198,0.16,1,"NCSTN"
0.000105209837871612,-0.00407891315229972,0.202,0.163,1,"DNAJB9"
0.000105436990348652,0.00689898796030941,0.255,0.211,1,"REEP2"
0.000105588800794282,0.0180266569870181,0.709,0.619,1,"BCL2L12"
0.000105796403319371,0.0196783051849186,0.605,0.524,1,"PPT1"
0.000105871139160719,8.769088606983e-05,0.148,0.116,1,"SAP130"
0.000106115615171028,0.00165409008758968,0.105,0.08,1,"GPR82"
0.000106429697372386,0.00775538258294989,0.369,0.31,1,"AGBL5"
0.000106500904056571,0.00236389622546224,0.227,0.185,1,"GLRX"
0.000106526022560254,0.00153179220010713,0.297,0.246,1,"CUL3"
0.000106552467039196,0.00907716058246121,0.113,0.087,1,"MSANTD4"
0.000107241541751431,0.00463973467129147,0.142,0.112,1,"CTSH"
0.000107290955532497,0.00198606345789071,0.347,0.289,1,"EMC3"
0.000107454299218237,0.0106690228291373,0.694,0.604,1,"MPC2"
0.00010826920697553,0.0121617705094765,0.136,0.106,1,"ME3"
0.000108814764884725,0.0148352342102522,0.176,0.142,1,"DOLPP1"
0.000109088154824085,0.00372802069553851,0.346,0.292,1,"SCFD1"
0.000109312949846557,0.00796358474735347,0.127,0.099,1,"ALG1"
0.000109748896696345,0.00409482615698609,0.178,0.143,1,"FNBP1"
0.000109891041088005,-0.00999736058148465,0.183,0.146,1,"SGF29"
0.000110425583554097,0.00930818226082136,0.181,0.146,1,"DNAJC11"
0.000110760271289635,0.00881699308267163,0.126,0.098,1,"EAF1"
0.000111158723600532,0.019524952123094,0.594,0.518,1,"ITGB1BP1"
0.00011116715994129,0.0104574630134,0.619,0.529,1,"AP1S1"
0.000111345590962919,-0.00300196945742448,0.475,0.399,1,"SCNM1"
0.000111373003530066,0.000486405881212404,0.185,0.149,1,"C1orf109"
0.000111957923853387,0.00109277827019927,0.39,0.33,1,"AKAP8L"
0.000112546682186678,-0.138803235106859,0.292,0.318,1,"RP11-1144P22.1"
0.000113676088241127,-0.000609770665184722,0.209,0.169,1,"LRRC14"
0.000113755040499479,0.0227483855690629,0.614,0.53,1,"ELP5"
0.000113832909200318,0.00253225406646723,0.32,0.268,1,"MTHFD1L"
0.000113969667310535,-0.00246035557819005,0.186,0.148,1,"ZNF205"
0.000114525605224842,-0.00288943112687723,0.273,0.226,1,"SCAMP2"
0.000116007438307168,-0.00203708836136246,0.117,0.09,1,"CBWD2"
0.000116020345825746,0.0081015072302516,0.173,0.139,1,"MXD3"
0.000116407962681228,0.00456005114042742,0.113,0.086,1,"CTDP1"
0.000116757265732083,0.00972230222166354,0.191,0.156,1,"UACA"
0.000117354322601717,0.00529259864526999,0.177,0.142,1,"CYYR1"
0.000117604158864291,0.00872338123425886,0.257,0.212,1,"ZBED1"
0.000118637294996753,0.00955479497084263,0.137,0.108,1,"NCK2"
0.000119370597972054,0.00633795546668253,0.137,0.107,1,"NOP14"
0.000119422499727186,0.00455490872618758,0.303,0.252,1,"GMFB"
0.000119448136909084,0.00535590430802435,0.243,0.2,1,"PDCD2L"
0.000119454996800143,0.0020909990375676,0.452,0.385,1,"IST1"
0.00012000508768573,0.0063360539875264,0.255,0.211,1,"RP11-499F3.2"
0.000120327665130692,0.00397036798601483,0.166,0.133,1,"PLCG1"
0.000120689124375065,0.00695332384652247,0.583,0.504,1,"WIPI2"
0.000121128128697909,0.0321869511961697,0.786,0.713,1,"SSR3"
0.000121943290578462,0.046548008718345,0.697,0.623,1,"ITM2B"
0.000123158747031251,-0.00355171109588384,0.194,0.157,1,"BIRC2"
0.000123251005866139,-0.00116499922030194,0.239,0.197,1,"CHN1"
0.000123302534640031,0.00123502179943744,0.12,0.092,1,"KCNS3"
0.000123347855241918,-0.0010488319172729,0.44,0.371,1,"DHX15"
0.000123931354905082,0.00366704758670484,0.122,0.095,1,"GBF1"
0.000124139437706677,0.00893488417068905,0.13,0.102,1,"GNG3"
0.000124279123042659,0.00426207892881038,0.123,0.095,1,"GEMIN4"
0.00012428146490672,-0.00250966315577072,0.295,0.244,1,"DRAXIN"
0.000124683067808739,-0.0143522721441046,0.25,0.203,1,"MAT2B"
0.000124898825515365,0.00501527944204461,0.404,0.342,1,"DESI2"
0.000124952405741464,-0.00149280258642018,0.157,0.124,1,"KAT6B"
0.000124987924968239,0.0064413244711648,0.372,0.312,1,"IWS1"
0.00012525278172988,0.00480068351545521,0.225,0.184,1,"ALDH18A1"
0.000125646391738475,0.00270458401686272,0.186,0.15,1,"XKR8"
0.000126319149280883,0.00511851199487778,0.191,0.155,1,"TXNDC15"
0.000126560955978124,0.00405974433526948,0.199,0.162,1,"NUDCD3"
0.000126837044771811,0.00727529967145757,0.111,0.086,1,"LIN52"
0.000127016900372354,-0.00616524529565654,0.322,0.267,1,"GON4L"
0.000127511333837918,0.000759235846251705,0.34,0.284,1,"MAX"
0.000127577345215793,0.00731811232187241,0.56,0.48,1,"EIF4EBP2"
0.000127843127494679,-0.00729444766472215,0.316,0.263,1,"PEA15"
0.000128040067709192,0.00544315413230177,0.111,0.085,1,"CXorf56"
0.000128045552692912,0.00388135115249172,0.292,0.242,1,"PITPNA-AS1"
0.000128185732619483,0.0150780266878579,0.1,0.076,1,"CBWD5"
0.000128391350121108,0.00159809726098559,0.252,0.208,1,"SYNC"
0.00012852062347053,0.00139846829101603,0.202,0.164,1,"HAUS8"
0.000128641973925418,0.0358050039294286,0.9,0.841,1,"SPCS1"
0.000128835383972026,0.0231363968975959,0.227,0.188,1,"EFEMP1"
0.000129045905441084,0.00662807376393024,0.136,0.107,1,"ANK2"
0.00012904907690134,0.00387115583017598,0.115,0.089,1,"RBAK-RBAKDN"
0.000129560525064413,-0.00706606617155459,0.292,0.242,1,"SCAMP3"
0.000129673540912822,0.00128633379870471,0.212,0.173,1,"WASH1"
0.000129712993462272,0.000773577420953964,0.201,0.163,1,"ADGRA3"
0.000130171546037345,0.0569968313255806,0.966,0.939,1,"BST2"
0.00013017474707743,0.00159796391665457,0.521,0.442,1,"MCTS1"
0.000130196488622914,0.00624691112611374,0.101,0.076,1,"MYD88"
0.000130218262649859,0.00439664709840487,0.28,0.232,1,"NUS1"
0.000130386556982314,0.0127963851404513,0.129,0.102,1,"COG4"
0.00013103259016829,0.00872156930084705,0.23,0.19,1,"TM9SF2"
0.000131220919196143,0.000558219156897244,0.273,0.228,1,"RAB11B-AS1"
0.00013248136845503,0.00608949559110061,0.212,0.174,1,"HSPA14"
0.000132749625512297,0.000518719747417351,0.241,0.198,1,"SYNGR2"
0.00013331476369494,0.00901577600992792,0.392,0.331,1,"RGS10"
0.000133858715616297,0.00669493096781534,0.216,0.177,1,"SCPEP1"
0.000134158182425178,0.000620759546164307,0.242,0.198,1,"FPGS"
0.000134368113394339,0.00192453357040429,0.309,0.257,1,"ROGDI"
0.000134372214676503,-0.00509050735147687,0.533,0.454,1,"LINC00998"
0.000134871331292757,0.00303636743096491,0.25,0.207,1,"FGF13"
0.000135781262637312,0.00622532143628518,0.598,0.512,1,"APH1A"
0.000136279806728105,0.00379079173501504,0.172,0.138,1,"KLHL42"
0.000136301614917686,0.00343688906707396,0.274,0.227,1,"GPR137"
0.000136586680879725,0.00381145846498496,0.233,0.191,1,"BECN1"
0.000136657266648484,0.0160665540961941,0.542,0.467,1,"IDH1"
0.0001369345704887,0.00582099731489376,0.115,0.089,1,"MTO1"
0.000137179218939842,0.0351240036469367,0.742,0.665,1,"RAB13"
0.000137214968628572,0.00364117555424603,0.339,0.285,1,"CSNK1G2"
0.000137413822243965,0.0423804645883434,0.936,0.887,1,"SNRPC"
0.000137672340996965,0.0108479435996094,0.444,0.381,1,"MRPS25"
0.000138000589112851,0.00767765835426837,0.63,0.544,1,"ACADVL"
0.000138239481269816,0.0108207805341593,0.114,0.088,1,"FAAP100"
0.000138619155107999,0.00334315667974688,0.235,0.194,1,"CREBBP"
0.000138627217957538,-0.00760792298961721,0.526,0.446,1,"VPS28"
0.000138922262692398,0.00379137435465135,0.215,0.176,1,"MAGT1"
0.000139639194038396,0.0188233070249324,0.687,0.604,1,"CENPN"
0.000139892332779252,0.00109159504866432,0.17,0.135,1,"F2R"
0.000139920186022542,0.00670336785575165,0.486,0.414,1,"CEP57"
0.000140033433105384,-0.00600854114741395,0.215,0.175,1,"ITFG1"
0.00014014712464849,0.00197691278775619,0.207,0.169,1,"CNOT11"
0.000140464423508797,0.0246503331236878,0.791,0.706,1,"TSPAN6"
0.00014105960210417,0.0554797293132263,0.759,0.693,1,"TUBA1C"
0.000141245048380719,0.00529556701583273,0.264,0.22,1,"SKIV2L2"
0.00014297609069027,0.0147025632097003,0.26,0.216,1,"SDK2"
0.000142976472114193,0.00292420059183737,0.131,0.102,1,"ANKIB1"
0.000143763474699984,0.00246214690854216,0.164,0.131,1,"FEM1A"
0.000143879841437182,-0.101189002213723,0.585,0.571,1,"BNIP3L"
0.000144508243724717,0.00496503794763847,0.135,0.107,1,"PNPLA8"
0.000144838117214779,0.00769744730331312,0.251,0.207,1,"TOLLIP"
0.00014534272450764,0.00178980408561011,0.138,0.108,1,"VPS41"
0.00014562717486462,0.0200006068317298,0.466,0.403,1,"RBMS1"
0.00014595733982384,0.00111603324013404,0.244,0.202,1,"METTL22"
0.000145968717600903,0.00442481569183972,0.185,0.15,1,"DCAF12"
0.000146037735503068,0.0194460948075492,0.729,0.639,1,"RNASEH2C"
0.000146129544592474,0.00824788118978123,0.154,0.123,1,"LRRC4B"
0.000146246050142473,0.00269910134737271,0.1,0.076,1,"CEP57L1"
0.000146261346144513,-0.000528077930603624,0.107,0.081,1,"PIGK"
0.000146818287332585,0.00965921223691873,0.148,0.118,1,"COQ9"
0.000147088033086868,-0.000501764196716437,0.263,0.219,1,"RMDN1"
0.000147111948461274,0.0072531549340592,0.484,0.412,1,"ZFYVE21"
0.000147124619035511,-0.00530583831230788,0.143,0.112,1,"BAIAP2"
0.000147992405609116,-0.00167853582081212,0.252,0.208,1,"EFHC1"
0.000148024826365757,-0.00266945698533916,0.465,0.39,1,"RPA1"
0.000148221013044211,0.00144038384457987,0.209,0.169,1,"POMGNT2"
0.000149104204773698,-0.00537145046324206,0.243,0.199,1,"APIP"
0.000149171288399475,0.0135274740985291,0.551,0.487,1,"CCNB1"
0.000149761941988257,-0.00175259143738243,0.305,0.253,1,"BSDC1"
0.000150313832669085,-0.000883742800370013,0.274,0.227,1,"HCCS"
0.00015043141583013,-0.00479050229037642,0.28,0.233,1,"ZFPL1"
0.000151662638718016,-0.000275823378798334,0.197,0.159,1,"CDK8"
0.000151974247822301,0.00379512887041911,0.401,0.34,1,"CBR4"
0.000151977361857492,-9.70669386288481e-05,0.143,0.113,1,"MIOS"
0.00015221520666358,-0.0108704308368004,0.363,0.303,1,"BET1"
0.000152300865246369,0.00706510763715584,0.578,0.496,1,"SCOC"
0.000152419373547567,0.0111739164868875,0.14,0.111,1,"LARGE"
0.00015268701561878,0.00528556795227086,0.328,0.276,1,"PSPC1"
0.000152868734331613,0.00689900800521592,0.133,0.105,1,"DDX20"
0.000153404158967649,0.00269997796648236,0.163,0.131,1,"RGS12"
0.000153806818312103,0.0067041549990477,0.13,0.102,1,"OPTN"
0.000154032733117192,0.00495341785796669,0.227,0.187,1,"BAK1"
0.000154381373311088,-0.00617015982576552,0.426,0.359,1,"MTX2"
0.00015446334068859,0.00190653143372727,0.333,0.28,1,"SIAH1"
0.00015500305650754,0.00668857849435725,0.146,0.116,1,"RUFY3"
0.000155105434698509,0.0115629961573721,0.462,0.396,1,"PSMG4"
0.000155633151486836,-0.00545956789126656,0.253,0.209,1,"LARP6"
0.000157303830921799,0.00172225899278104,0.117,0.09,1,"DNAAF5"
0.000160198375185708,0.00557177142181092,0.315,0.264,1,"WDR82"
0.000160863139780404,0.033156479796584,0.89,0.828,1,"UFC1"
0.00016106104977068,0.00461449070502451,0.289,0.241,1,"TBCC"
0.000161119439345993,0.00193203109056686,0.229,0.187,1,"DESI1"
0.000161353384904554,0.00277564213877601,0.17,0.137,1,"TFCP2"
0.000161634465425519,0.000726873109898163,0.242,0.2,1,"DCAF16"
0.000161704700241978,0.0125499045033767,0.117,0.091,1,"RP11-390P2.4"
0.000161736689337821,-0.0060802864187329,0.206,0.167,1,"CHMP7"
0.000162133870887693,-0.00825019402258215,0.262,0.216,1,"MPHOSPH10"
0.000162795018911227,0.00208440888314831,0.18,0.146,1,"MELK"
0.000164589446235272,-0.00412889426089871,0.22,0.18,1,"HOOK3"
0.000164688007254171,0.000468839728275605,0.146,0.116,1,"C6orf47"
0.000165512637789527,0.00619497743561853,0.169,0.136,1,"CAMSAP1"
0.000165906477327658,0.00335920888377958,0.135,0.106,1,"TTLL4"
0.000166430448322309,0.00614703112502213,0.144,0.115,1,"CASP2"
0.000166787084621569,0.00589544049980173,0.248,0.206,1,"TMEM128"
0.000166857335337336,0.00404421730097984,0.157,0.126,1,"DIAPH3"
0.000166895138732006,-0.00381632431161155,0.3,0.248,1,"EXOSC6"
0.000167455835649798,0.00208839646147724,0.336,0.282,1,"PATZ1"
0.000167686393636853,-0.00751123978895019,0.317,0.263,1,"GRK6"
0.000167718165171437,0.00518295745051056,0.154,0.123,1,"XPR1"
0.000167930968696874,0.00424331882383677,0.211,0.173,1,"CDK7"
0.000168205659925126,0.00138066484779709,0.592,0.508,1,"PKIG"
0.000168218573256723,0.00206229806885627,0.242,0.199,1,"ARHGAP5"
0.000168281437387596,-0.000831323771583653,0.153,0.121,1,"CCDC181"
0.000168826566480395,-0.00666254896653085,0.201,0.165,1,"ARRDC3"
0.00016981657205805,0.00367484944241622,0.115,0.089,1,"LDOC1L"
0.000170072461989532,0.0116770778358054,0.13,0.103,1,"ATL3"
0.000170933092895505,0.00559483811593145,0.213,0.175,1,"SBK1"
0.000170933793130948,0.00425132597546984,0.275,0.229,1,"C2orf68"
0.000171567445261046,0.00624236572795814,0.189,0.154,1,"MAP2K5"
0.000172499784192817,0.00472739973435135,0.207,0.168,1,"RPRD2"
0.000172618079171527,0.0133786746709762,0.573,0.493,1,"BLOC1S2"
0.000172639552425097,0.000453809082158113,0.226,0.186,1,"TMEM243"
0.000173891166073491,0.00953557213854989,0.322,0.272,1,"FAM53C"
0.000174117668196801,-0.000924060096459067,0.107,0.082,1,"USP15"
0.000174243261053519,0.00968663887810084,0.483,0.412,1,"PAIP1"
0.000174245228276401,0.0025026380913872,0.165,0.132,1,"ACAD8"
0.000174454770923658,-0.00330340119161873,0.214,0.175,1,"MEN1"
0.000174749193363855,-0.00144703922632888,0.338,0.283,1,"PCBP4"
0.000175205606898904,-0.00191102628739315,0.239,0.196,1,"SMCHD1"
0.00017534161414783,0.00369588786633146,0.245,0.203,1,"FBXW2"
0.000175474157159516,0.00318833309716354,0.379,0.319,1,"TM2D3"
0.000175526906199675,0.00698825616959486,0.585,0.506,1,"UCP2"
0.000176039051815115,-0.00690750164873502,0.148,0.117,1,"NUBPL"
0.000176956601946255,0.00192955940557463,0.17,0.137,1,"GMPPA"
0.000177204745694458,-0.000951695899220034,0.168,0.135,1,"SETD4"
0.000177864890508634,0.00548652256807491,0.103,0.078,1,"STXBP3"
0.000178476997357712,0.00706550030415593,0.206,0.169,1,"CTSA"
0.000178913250299146,0.00597391770739342,0.111,0.086,1,"ACSF3"
0.000179286931489737,0.00569941628471718,0.166,0.134,1,"ASXL1"
0.000179677434484024,0.0270250179962368,0.801,0.723,1,"SNRPB2"
0.000180029995386508,0.0115137995308496,0.452,0.388,1,"OSBPL1A"
0.000180272758261027,0.0107690121881485,0.697,0.605,1,"THOC7"
0.000180333283080258,0.0318687300154505,0.886,0.829,1,"MRPS6"
0.000180714994403804,-0.00826850016657221,0.366,0.309,1,"BAZ2B"
0.000181491553611706,-0.0827364102276398,0.874,0.841,1,"SRRM2"
0.000182007004451738,0.00693763818925547,0.206,0.168,1,"LINC00094"
0.000182317476936183,0.00294099290435958,0.105,0.08,1,"CHST14"
0.000182401000759178,0.0087812218169657,0.178,0.144,1,"DHDDS"
0.000182917156269691,0.00138324939176895,0.157,0.125,1,"FAM101B"
0.000182968350133821,0.00514475874529463,0.449,0.383,1,"MRTO4"
0.000183779942715116,0.00725294574709705,0.112,0.087,1,"CEP135"
0.000184648691038568,0.00832786975381074,0.1,0.077,1,"ALG14"
0.000185049001437386,0.000206243379593823,0.18,0.146,1,"CARD8"
0.000185328303313536,-0.00330490549796203,0.226,0.186,1,"DNALI1"
0.000185343770049317,-0.00110948561390872,0.259,0.213,1,"MAP1S"
0.000186594848903973,0.0081804018327005,0.137,0.109,1,"TESC"
0.000186939035619372,-0.00165345495318331,0.282,0.235,1,"TMEM138"
0.0001869864824396,-0.0032642972521883,0.399,0.336,1,"PLPP5"
0.000187019564117328,0.0105883556457593,0.155,0.125,1,"CTD-2008L17.2"
0.000187553268515748,0.00659974307446998,0.142,0.113,1,"HABP4"
0.000188060527239337,0.00779092820170635,0.534,0.457,1,"CHMP4A"
0.000188135475421359,0.00808656117521157,0.118,0.092,1,"MAPK9"
0.000188171253454558,-0.00175489611488805,0.398,0.336,1,"SUGP2"
0.000188274225857194,-0.00538972822552597,0.306,0.253,1,"LDOC1"
