"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"RP6-24A23.3";0.657705970218395;-0.00344412912833285;0.011;0.012;1
"LA16c-312E8.2";0.657739465110087;-0.00087860060171861;0.003;0.003;1
"RP11-468E2.10";0.657801150189295;-0.00176083080579758;0.003;0.003;1
"DMRT3";0.65788748665964;-0.00297032342342568;0.018;0.017;1
"KDR";0.657980984980661;-0.00717350540178371;0.039;0.036;1
"ADGRE5";0.658036892366081;-0.00318510026932371;0.018;0.017;1
"VPS37D";0.658079691566188;-0.0192768374019048;0.069;0.066;1
"MESTIT1";0.658109610531493;-0.000357500776121477;0.003;0.003;1
"PSCA";0.658171309586639;-0.000780409479559644;0.003;0.003;1
"LINC01508";0.658171309586639;-0.000424899334815732;0.003;0.003;1
"RNF122";0.65857935557486;-0.00682561746643596;0.019;0.017;1
"CTD-2026K11.6";0.658788428121853;-0.000497053368233411;0.003;0.003;1
"MUC20";0.659002358378056;0.00131573800451128;0.008;0.007;1
"ZNF562";0.659015756623604;-0.0188009440371803;0.131;0.125;1
"SHISA5";0.659015849585667;-0.0342755517440709;0.672;0.607;1
"HLA-C";0.659265971289955;-0.0273139493609994;0.349;0.328;1
"FXYD5";0.659503226792678;-0.0572805066531115;0.548;0.518;1
"SHROOM4";0.659986685466501;-0.00118528689675055;0.011;0.01;1
"MTSS1";0.65999692844521;-0.00821171261258222;0.035;0.033;1
"ZNF630";0.660038986898747;-0.000948368413501575;0.009;0.01;1
"ZNF404";0.660186496946586;-0.00446362380097576;0.015;0.016;1
"C1orf233";0.660306157828046;-0.0218664988598758;0.078;0.078;1
"RP11-333E1.1";0.66045548947186;-0.00350167283732751;0.016;0.015;1
"C2orf27B";0.660462089600561;0.000858378190523069;0.005;0.004;1
"ZNF57";0.660739655772442;-0.0115277608810502;0.052;0.05;1
"OGDHL";0.660739952344952;-0.00489193597688521;0.029;0.027;1
"LINC00853";0.660806628871051;-0.00384791116796981;0.005;0.005;1
"CHCHD10";0.660811428608009;-0.0239146132979118;0.775;0.727;1
"COX6B1";0.660873664479084;-0.00825957356608953;0.991;0.983;1
"INPP5A";0.661086320247984;-0.00437134766106094;0.044;0.041;1
"ZNF780B";0.661107214449362;-0.00333428716308849;0.023;0.021;1
"RP11-465N4.4";0.661364561018362;-0.0062795093728605;0.027;0.028;1
"ARX";0.661386801607376;0.000558595271978492;0.005;0.004;1
"RP3-525N10.2";0.661389324698664;-0.00242439762250358;0.011;0.01;1
"SMPDL3A";0.661453116322202;-0.00255019831239766;0.013;0.012;1
"VSX2";0.66148871408645;-0.00774804922171603;0.038;0.036;1
"CTD-2105E13.16";0.661532856156449;5.03532464225572e-05;0.005;0.004;1
"SLC13A3";0.661958518886614;-0.0073042999606376;0.049;0.046;1
"FOSL1";0.661970076820535;-0.00923409091980362;0.028;0.03;1
"AC005754.8";0.662140062234978;-0.00221901822192303;0.011;0.01;1
"TMEM100";0.662272087848727;-4.75498188358629e-05;0.008;0.007;1
"CTB-113D17.1";0.662388781915839;-0.00332094893589338;0.005;0.005;1
"TCP11L2";0.662650469054489;-0.00498611538174658;0.009;0.01;1
"PROM1";0.663019361526734;-0.0140506724936282;0.078;0.074;1
"TGFBRAP1";0.663135055356587;-0.0124596370585628;0.064;0.061;1
"TEX40";0.663315811468283;-0.00183120542723266;0.011;0.01;1
"AC016700.5";0.663449725322566;-0.0100237333578115;0.052;0.049;1
"HLA-DOA";0.663469088025895;-0.00927334695048473;0.029;0.027;1
"ANAPC11";0.66366185746202;-0.0175648862091307;0.974;0.953;1
"C1orf220";0.66387147635899;-0.000239305281121499;0.005;0.004;1
"TMEM229A";0.663972443191571;-0.00162026513364601;0.005;0.005;1
"LAMC2";0.66454948304741;-0.0047045956599016;0.008;0.009;1
"EDA2R";0.66480275239862;-0.009224323920463;0.046;0.044;1
"RP11-320M2.1";0.665205111604648;-0.00219651090139195;0.008;0.007;1
"LINC01108";0.665529983707144;-3.14931821998963e-05;0.005;0.004;1
"PAQR5";0.666311089566811;-0.00113100503978497;0.008;0.007;1
"LINC00951";0.666630771664448;-0.000805097684062148;0.005;0.005;1
"TNKS";0.666680748027983;-0.030041036443083;0.157;0.156;1
"FA2H";0.666811957149616;-0.00108710943764572;0.016;0.014;1
"C1orf168";0.66698873727132;-0.00273834259098114;0.006;0.006;1
"RP5-1187M17.10";0.667097080872845;-0.0163357877801315;0.058;0.059;1
"PSPN";0.667315357300239;-0.00618286054850037;0.025;0.024;1
"AC097662.2";0.667331029846913;-0.00117577025315352;0.005;0.005;1
"PRPF38B";0.667397697951821;-0.0507617301216549;0.521;0.486;1
"UBE2QL1";0.667440232528749;-0.00716911850658611;0.011;0.012;1
"AC093388.3";0.667856435761497;2.57336044996309e-05;0.008;0.007;1
"CNN2";0.667897537860996;-0.0048702534121845;0.853;0.805;1
"VSTM2L";0.667908990194697;-0.0095831439413912;0.037;0.035;1
"ATPIF1";0.667926965510487;-0.0121693002958776;0.929;0.882;1
"LRSAM1";0.668082974222846;-0.00438265028171349;0.03;0.028;1
"PARD6G-AS1";0.668299255709462;-0.00768025518458382;0.037;0.035;1
"ARHGDIG";0.668345077708839;-0.00480220870720077;0.018;0.019;1
"DNAH11";0.668458657836144;-0.00627517283709001;0.015;0.016;1
"AC142119.1";0.668817427558182;-0.00183202679377742;0.007;0.008;1
"STAG3";0.668987445479422;-0.00388228015079372;0.023;0.021;1
"FCHSD1";0.669149235213254;-0.00721645238663597;0.023;0.024;1
"WNT4";0.669317793005299;-0.00197567307348698;0.007;0.008;1
"RP11-147L13.13";0.669337052640086;0.00106585076538391;0.005;0.004;1
"CTD-3065J16.9";0.669769725186536;-0.00275345074287166;0.01;0.011;1
"AC007292.6";0.670088959594266;-0.000557429458022534;0.005;0.004;1
"GFRA3";0.670174395516152;-0.00302404025115028;0.013;0.012;1
"ROM1";0.670294296552553;-0.00564531888897396;0.029;0.027;1
"FOSL2";0.670336835866034;-0.00722954082314677;0.027;0.028;1
"CENPBD1";0.670353273845904;-0.0149757024862238;0.081;0.078;1
"LINC00342";0.670359038424343;-0.00226354506103841;0.018;0.016;1
"GPRC5A";0.670510497071006;-0.00343780000473138;0.009;0.01;1
"HYDIN";0.670540262542113;-0.000423735467919478;0.005;0.004;1
"SYNPO";0.670791037791248;-0.000324604950407947;0.005;0.004;1
"WFDC3";0.670941520546664;-8.58835353271317e-05;0.005;0.004;1
"KRT19";0.671105110156158;-0.0965467575963093;0.565;0.527;1
"C17orf58";0.671317500545895;-0.0396221454417591;0.25;0.232;1
"AGPAT2";0.671336488624287;-0.0198289496857619;0.181;0.173;1
"MTMR7";0.671696623181237;0.00014137232204987;0.008;0.007;1
"CTD-3193K9.4";0.6720389519483;-0.00155679143224934;0.017;0.016;1
"CTD-2090I13.1";0.672046158327045;-0.00100956720438385;0.008;0.007;1
"GCGR";0.67254749009409;-0.00117325711527418;0.005;0.004;1
"CTD-2659N19.10";0.67254749009409;-0.000680986360921464;0.005;0.004;1
"FAM101A";0.672968521144558;-0.00264227206630609;0.026;0.025;1
"CNNM1";0.673052045534308;-0.00251114853704953;0.008;0.009;1
"GCKR";0.673123930388716;-0.00090603681537901;0.001;0.001;1
"MIRLET7BHG";0.673250572335412;-0.00050898391358419;0.005;0.004;1
"CTC-428G20.6";0.673324522327091;-0.00122503161164772;0.001;0.001;1
"SCIMP";0.673324522327091;-0.00135711050042251;0.001;0.001;1
"MLLT3";0.673355978953879;-0.0145833639467626;0.052;0.05;1
"CSTB";0.673356207256111;-0.016053977469298;0.912;0.881;1
"UTS2";0.673424827011783;-0.000630832558746957;0.001;0.001;1
"KISS1";0.673424827011783;-0.000739280712124294;0.001;0.001;1
"RP11-739G5.1";0.673424827011783;-0.00134083046314062;0.001;0.001;1
"AC145124.2";0.673425237328557;-0.00102368641714354;0.013;0.012;1
"LINC01277";0.673525137504736;-0.00121568902931422;0.001;0.001;1
"RP11-346D14.1";0.673525137504736;-0.00114713845719606;0.001;0.001;1
"RP11-54C4.3";0.673625453804392;-0.000722842114040378;0.001;0.001;1
"AKAP14";0.673625453804392;-0.000823073590331936;0.001;0.001;1
"RP11-640L9.1";0.673725775909194;-0.000963241343201189;0.001;0.001;1
"CYSLTR1";0.673725775909194;-0.000504637629767099;0.001;0.001;1
"FCMR";0.673826103817584;-0.000333153890776346;0.001;0.001;1
"ADRB2";0.673826103817584;-0.000720762443707013;0.001;0.001;1
"RP1-97J1.2";0.673926437528003;-0.000339330736432369;0.001;0.001;1
"T";0.673926437528003;-0.000660100955382061;0.001;0.001;1
"RP1-167A14.2";0.673926437528003;-0.000557519021252599;0.001;0.001;1
"KCNH3";0.673926437528003;-0.00106117407193219;0.001;0.001;1
"RP11-299L17.3";0.673926437528003;-0.000125262718807649;0.001;0.001;1
"STC1";0.673947304866612;-0.00973263572544561;0.061;0.058;1
"GTF3C2-AS1";0.674026777038893;-0.000184803482042307;0.001;0.001;1
"CNTD1";0.674026777038893;-0.000380419345206533;0.001;0.001;1
"SIX3";0.674077781569712;-0.0619279413381801;0.66;0.618;1
"RP11-1167A19.2";0.674127122348696;-1.62416157878304e-05;0.001;0.001;1
"PCDHB11";0.674199207018885;-0.00371166467783094;0.004;0.004;1
"RP11-265N6.2";0.674227473455851;-0.000179276609664355;0.001;0.001;1
"TNNI3";0.674322342639181;-0.0473152783315407;0.463;0.426;1
"ANKRD34A";0.6743278303588;-0.000196603722437147;0.001;0.001;1
"PLCB4";0.674455720096881;-0.0117189330117748;0.042;0.043;1
"RP1-265C24.8";0.674528561545839;5.11165257671348e-05;0.001;0.001;1
"RP1-93H18.1";0.674528561545839;-0.000154574577198767;0.001;0.001;1
"AC004067.5";0.674628935826809;-2.2470734026525e-05;0.001;0.001;1
"RP11-334A14.8";0.674729315897331;0.000176378250895019;0.001;0.001;1
"PLA2G4A";0.675231303038582;0.000382155746711625;0.001;0.001;1
"FAM72A";0.675315453672341;-0.00332989010172795;0.011;0.012;1
"HEPH";0.675597852079514;-0.0307653270240406;0.126;0.125;1
"RP3-337H4.9";0.67644684914652;0.000745940849072283;0.004;0.004;1
"IMP3";0.676619140045716;-0.0352914764029392;0.662;0.602;1
"PHYHIPL";0.676643364710103;-0.00244212299386281;0.02;0.018;1
"LINC01018";0.67681352257932;-0.00125762392395657;0.004;0.004;1
"FBXO15";0.677420830289459;-0.000785925670836839;0.007;0.008;1
"RTN4RL1";0.67763461051643;-0.000210388182022013;0.004;0.004;1
"CARF";0.677637764569934;-0.00848962157801976;0.056;0.053;1
"DHRS4";0.677656028255321;-0.010210224114293;0.051;0.049;1
"RP11-435O5.2";0.677687135749229;-0.00156037035254677;0.017;0.018;1
"MPZL2";0.677737932046944;0.000467446620601176;0.004;0.004;1
"RP11-440L14.1";0.677800828074545;-0.00681270550249113;0.024;0.025;1
"NUCKS1";0.677840429775245;-0.0167250027494266;0.967;0.942;1
"SMIM24";0.677881870474866;-0.029590764426135;0.126;0.125;1
"TEKT3";0.678254630590017;0.000220593044514394;0.004;0.004;1
"COQ7";0.67834715774163;-0.0335235063422862;0.191;0.18;1
"RP11-351I21.11";0.678398665905767;-9.66731770691122e-05;0.006;0.006;1
"RP11-110I1.13";0.678719788670202;-0.0004747811789318;0.004;0.004;1
"PTH2";0.678733876531961;-0.0154059182500327;0.038;0.036;1
"RXRG";0.678874868575749;0.00063553539406351;0.004;0.004;1
"ERICH2";0.679036542895743;-0.00487099204075078;0.031;0.029;1
"RP11-359E3.4";0.679143795360915;-0.00494050775109954;0.01;0.01;1
"SYDE2";0.679339080399196;-0.0092746546708934;0.035;0.036;1
"HIST1H2AI";0.679391899758617;-0.000860919385426902;0.004;0.004;1
"MIB2";0.679463097038716;-0.044171797284871;0.315;0.29;1
"CEP112";0.67970845115236;-0.00607853819906891;0.025;0.023;1
"C16orf74";0.679947341210473;-0.0345909685533784;0.149;0.147;1
"RRAS2";0.68015429479068;-0.0322439560959606;0.462;0.431;1
"NINJ1";0.68064389551484;-0.0461080789014351;0.452;0.415;1
"UBAP1L";0.680804768860164;-0.00297553113195565;0.02;0.018;1
"PDPR";0.681157987694008;-0.0295802538176924;0.154;0.145;1
"RP11-307C12.12";0.681457946188547;-0.0090267596676783;0.038;0.036;1
"LINC01535";0.681461530935288;-0.000640239835143167;0.004;0.004;1
"HCN2";0.681563476834969;-0.00305119904282409;0.007;0.008;1
"RP11-548H3.1";0.681909077846533;-0.00190050462670494;0.01;0.009;1
"GAB1";0.682082719374135;-0.00927144607363206;0.059;0.056;1
"ART3";0.68208288891879;-0.000966324256615777;0.004;0.004;1
"LINC01088";0.682537566027157;-0.00127963350509759;0.007;0.007;1
"TMEM81";0.682816879869406;-0.00265192899975955;0.015;0.014;1
"HDAC11";0.682905049523868;-0.0152390634113828;0.059;0.056;1
"TDRG1";0.683241923909076;-0.00247819602364472;0.008;0.009;1
"LINC00657";0.683499121658775;-0.0448691533696707;0.5;0.453;1
"KIF12";0.683934226293473;-0.002101645331324;0.007;0.008;1
"CTB-113I20.2";0.684396368265039;-0.0102064802639937;0.028;0.03;1
"RP4-794I6.4";0.684411204030557;-0.000113133276505971;0.007;0.006;1
"EPB41L4B";0.684514804920341;-0.00889984021414944;0.057;0.055;1
"RP4-758J18.13";0.684659280225673;-0.00380912888198191;0.015;0.016;1
"SSPO";0.684976121428594;0.000646113435100334;0.004;0.004;1
"NPC2";0.685140597789171;-0.0170492056621212;0.993;0.984;1
"YAP1";0.685382922441333;-0.0321859314704134;0.294;0.274;1
"MIR181A1HG";0.685491128251279;-0.00209035527852884;0.003;0.003;1
"GRM1";0.685615686765855;5.98036398186752e-05;0.004;0.004;1
"RP6-24A23.6";0.685722302906838;0.00024291330982815;0.004;0.004;1
"LINC00577";0.685782881699247;-0.000846406941770871;0.007;0.006;1
"USH1G";0.685843042047783;-0.000917663678174372;0.005;0.005;1
"ADGRA1";0.68688117079435;-0.00125062716308805;0.003;0.003;1
"AQP4";0.687002094193415;-0.00075641541713926;0.003;0.003;1
"PHF7";0.687099356368032;-0.0256941306961285;0.125;0.125;1
"ADAMTSL5";0.687123025601683;-0.00123410385935325;0.003;0.003;1
"NAPSA";0.687183494308414;-0.000974339608293299;0.003;0.003;1
"GABARAPL1";0.687337406743104;-0.0335348777910798;0.32;0.299;1
"KCNC1";0.687342211280427;-0.0062881391495644;0.022;0.02;1
"ELF3";0.687691775587763;-0.0389476005128683;0.157;0.154;1
"NKD1";0.687705688294452;-0.00826454229958262;0.029;0.028;1
"TMEM117";0.687788291389337;-0.0011117055122894;0.003;0.003;1
"UPF3A";0.687872204893032;-0.0255297369132202;0.595;0.549;1
"CTD-2256P15.2";0.688048799296589;-0.00438340351332342;0.021;0.02;1
"IFT140";0.688142442422082;-0.00546212573070078;0.044;0.042;1
"RP11-2C24.9";0.688977092193621;-0.00151979069482504;0.004;0.004;1
"KCNK1";0.689143433882177;-0.0195043762093912;0.085;0.085;1
"HIST1H2BK";0.689300550306445;-0.000858556582115123;0.01;0.009;1
"MAFB";0.689480034656293;-0.00896331051417881;0.06;0.057;1
"MYZAP";0.689511215874138;-0.000919228963353253;0.004;0.004;1
"AC004878.2";0.689529546356818;-0.00264901281806915;0.002;0.002;1
"RPL3";0.689769115526797;-0.00373136826992404;1;1;1
"TIMP3";0.689883154528137;0.00290877540001648;0.059;0.057;1
"CNST";0.689929697435025;-0.0173411269566439;0.057;0.054;1
"SUMO4";0.690005836218249;0.000386645377105205;0.005;0.005;1
"TMPRSS4";0.69004387635141;-0.00151807280975813;0.002;0.002;1
"MCF2L-AS1";0.690097732344269;-0.00150226648472927;0.01;0.009;1
"NUDT17";0.690204275364048;-0.0115424903838771;0.033;0.032;1
"CCER2";0.690211629859922;-0.000184643021057498;0.007;0.006;1
"LINGO1";0.690215991924122;-0.0425496769273631;0.238;0.228;1
"RP11-736K20.5";0.690396853393509;-0.00258591308965065;0.015;0.014;1
"DQX1";0.690484844617684;-0.0016487420309623;0.002;0.002;1
"DRD2";0.690484844617684;-0.000882274939774715;0.002;0.002;1
"RP5-991G20.2";0.690484844617684;-0.00132571978078833;0.002;0.002;1
"PRDM14";0.690489950808298;-0.0039981033883203;0.018;0.019;1
"SGSM1";0.690535846365411;-0.0051628801130951;0.028;0.027;1
"SLC6A8";0.690586585268074;-0.0545601376468529;0.361;0.342;1
"ACSM1";0.690705368162972;-0.00043330411949677;0.002;0.002;1
"ACAN";0.690778881846139;-0.000831099231091467;0.002;0.002;1
"CTA-243E7.4";0.690925917960884;-0.000949683162251752;0.002;0.002;1
"ATP1A4";0.691220025166791;-0.00168849613511322;0.002;0.002;1
"RP11-188P20.3";0.691220025166791;-0.000883735904162188;0.002;0.002;1
"PCBP1";0.691221762223064;-0.0101338461214406;0.909;0.873;1
"LRRC32";0.691276805247099;-0.00251761985057614;0.01;0.009;1
"NYX";0.691367096248102;-0.00115924234534471;0.002;0.002;1
"RP11-315I20.1";0.69144063615619;-0.00129859295279359;0.002;0.002;1
"RP3-466P17.2";0.691514178975079;-0.00125597152034546;0.002;0.002;1
"RP11-276M12.1";0.691587724704153;-0.000666235566188394;0.002;0.002;1
"AC133785.1";0.691661273342796;-0.000965761295709616;0.002;0.002;1
"RP11-304F15.3";0.69180837934632;-0.000464724950574481;0.002;0.002;1
"AC004156.3";0.69195549698072;-0.0010886749276866;0.002;0.002;1
"DDX39B";0.692079591148976;-0.0178793617684053;0.107;0.103;1
"CTD-2012J19.3";0.692249767122415;-0.000428814976300605;0.002;0.002;1
"GAPDHS";0.692323341919427;-0.000510246929739474;0.002;0.002;1
"ATP2A1";0.69267985654735;-0.00141290769179483;0.007;0.006;1
"MIR503HG";0.692727515208984;-0.000929140867145186;0.012;0.013;1
"MBNL2";0.692769065548477;-0.00428067000518159;0.013;0.014;1
"TRIM26";0.693186294026162;-0.0210767264577343;0.146;0.139;1
"FAM41C";0.693348025343658;-0.000343141001733327;0.012;0.011;1
"MEI1";0.6935009331143;0.000118975676392544;0.002;0.002;1
"RASGEF1C";0.693583085535254;-0.000767173932961551;0.01;0.009;1
"DIRAS3";0.693795446752574;0.00046813345640744;0.002;0.002;1
"RBM3";0.694031072669041;-0.0162893016307712;0.85;0.797;1
"ZNF750";0.694070616018404;0.000229689399294832;0.004;0.003;1
"RP4-621N11.2";0.694070616018404;0.000125685157433345;0.004;0.003;1
"AL022341.3";0.694125714557997;4.28837196729285e-05;0.004;0.003;1
"TMEM51-AS1";0.694731905135902;5.69227335154225e-05;0.004;0.003;1
"SLC12A7";0.694876476469945;-0.0157594202014514;0.069;0.066;1
"NAAA";0.695357924424132;-0.0026518100630831;0.014;0.013;1
"KCTD21";0.695439903143649;-0.000751662664380761;0.007;0.006;1
"ZSCAN25";0.695780636982821;-0.00774429945840226;0.036;0.034;1
"PCSK2";0.695852197786712;-0.0023142608114111;0.007;0.006;1
"DICER1-AS1";0.69592991480919;-0.0380321043662792;0.131;0.13;1
"TLDC2";0.696275816031416;-0.000952187518960902;0.004;0.003;1
"THPO";0.696441309860229;-0.00125149295511824;0.004;0.003;1
"MSS51";0.696441309860229;-0.00140503217363337;0.004;0.003;1
"MURC";0.696483663051558;-0.0172108345022609;0.101;0.096;1
"CTD-2349P21.12";0.696551647108602;-0.00110744947393389;0.004;0.003;1
"KLC3";0.69657430652457;-0.00884722481966192;0.024;0.025;1
"SLC5A2";0.697213805364841;-0.000135318431866059;0.004;0.003;1
"TADA2B";0.697378156392974;-0.00936355035201997;0.04;0.038;1
"RP11-256I23.2";0.697490317554096;-0.00398269582597767;0.017;0.016;1
"ATP6V0D2";0.698079644452628;-0.00190341954997021;0.004;0.004;1
"TRIAP1";0.69811275698377;-0.0518184604061586;0.624;0.57;1
"STAC2";0.698477262374354;-0.0038763848650369;0.017;0.016;1
"SYT16";0.698492231446617;-0.00275709938605644;0.004;0.004;1
"APOBEC3C";0.698629961201501;-0.0277318188639196;0.139;0.132;1
"CACHD1";0.699147116004667;-0.0105757558119274;0.09;0.086;1
"HEBP2";0.699156420180523;-0.0323697279867117;0.705;0.646;1
"CCL25";0.699335280032959;-0.00246511349484097;0.012;0.011;1
"RYR3";0.69962730477392;-0.00203454170313803;0.004;0.004;1
"TMEM86B";0.699707506574359;-0.00437549551251376;0.011;0.012;1
"RP5-1112D6.7";0.699754154331417;-0.000974316723794161;0.009;0.009;1
"RP11-923I11.8";0.699756858867447;-0.0306134479628694;0.128;0.121;1
"TSGA10IP";0.699903723175582;-0.0140207053717889;0.041;0.042;1
"CTD-3076O17.2";0.699936986872302;-0.00104712257698064;0.004;0.004;1
"NUDCD2";0.700297712984979;-0.0339093942770963;0.665;0.615;1
"S100A13";0.700472315210802;-0.0184631779197737;0.761;0.704;1
"GTF2IRD2B";0.700621560583498;-0.00245425109253167;0.029;0.027;1
"CHD3";0.700827758606185;-0.0232157675811883;0.117;0.112;1
"RPS15";0.700869639315057;-0.00510858802208425;1;1;1
"RP11-332K15.1";0.701021266907278;-0.000666879632839425;0.004;0.004;1
"PIEZO1";0.701328262379126;-0.00736110297548252;0.038;0.036;1
"PCSK1N";0.701525338993155;-0.0209186442339147;0.135;0.128;1
"APOBEC3G";0.701581889438613;-0.00218559149298835;0.007;0.008;1
"DOCK10";0.70160027649129;-0.00130251768248115;0.007;0.006;1
"LINC01183";0.701796125830056;-0.000892448500984663;0.004;0.004;1
"SLC16A12";0.702115226728372;-0.00147101870607284;0.007;0.008;1
"SPAG17";0.702312870805424;-0.00140182303032175;0.004;0.004;1
"ZNF441";0.70242005679125;-0.00398454424164594;0.007;0.008;1
"MREG";0.702576955461822;-0.0179118612925832;0.073;0.069;1
"NCS1";0.702878063564083;-0.0125314645611291;0.082;0.078;1
"CAPN11";0.70304405862549;0.00050979987445043;0.004;0.003;1
"UQCRFS1";0.703158743699241;-0.0242955737619488;0.909;0.861;1
"AC091493.2";0.703283649895809;-0.00697152972011989;0.025;0.023;1
"LDLRAD2";0.703329352074949;0.000180763022360938;0.004;0.003;1
"DCUN1D2";0.703501878637961;-0.00929941507382209;0.05;0.048;1
"C9orf47";0.703756608261212;-0.00470878217292186;0.019;0.018;1
"RP5-1158E12.3";0.704034006969175;-0.00261511422002833;0.006;0.007;1
"MUC16";0.704242571673201;-0.00105699915243473;0.004;0.003;1
"ZNF511";0.704255053489861;-0.0292238359473839;0.67;0.617;1
"ARHGDIB";0.704613120105018;-0.00139865889119681;0.018;0.017;1
"TSPEAR-AS1";0.704655253523547;-0.00342062663060705;0.006;0.007;1
"OSGEPL1-AS1";0.704777705605753;-0.00558473858310359;0.021;0.02;1
"LINC00294";0.704995584790917;-0.00976554167143276;0.048;0.046;1
"FAM20C";0.705109489776479;-0.0101149608584705;0.063;0.06;1
"PPP1R27";0.705436288838028;-0.00207879234708812;0.005;0.006;1
"MEA1";0.705441281454184;-0.0279904537160121;0.733;0.675;1
"LINC00311";0.705596083710188;-0.00239432353872738;0.011;0.012;1
"RHOV";0.705979976545524;-0.00869363564666573;0.039;0.04;1
"ICAM5";0.706013147591844;-0.000985916908493048;0.004;0.003;1
"RP5-901A4.1";0.706031052187386;-0.000779794322871332;0.005;0.006;1
"DENND1C";0.706237747024852;-0.00642100009152468;0.022;0.02;1
"CECR5";0.70631039771764;-0.0485288295980344;0.514;0.474;1
"CEP97";0.706689207059349;-0.0156541180772679;0.057;0.054;1
"HSPA12B";0.706730874363646;-0.00144437706247892;0.007;0.008;1
"ARHGAP23";0.707105531180416;-0.00444087325301707;0.021;0.022;1
"CACNA1G";0.707442644534347;-0.000684964940155125;0.014;0.013;1
"EPAS1";0.707515520130662;-0.00146703715408494;0.006;0.007;1
"WDR27";0.707720245969889;-0.0197679085383875;0.064;0.065;1
"RP11-490B18.5";0.707974293944588;-0.000565660674110941;0.009;0.008;1
"BACE2";0.708044106896565;-0.00962635680800704;0.033;0.035;1
"POPDC2";0.708079724989439;-0.0011975886418643;0.007;0.006;1
"SLC19A3";0.708251400159666;-0.000722124521282501;0.007;0.006;1
"AP001437.1";0.708303857150113;-0.00122610822500031;0.006;0.007;1
"ZNF880";0.708325789505397;-0.0034590496737536;0.021;0.02;1
"CLVS1";0.70845356205028;-0.0072361755921263;0.043;0.041;1
"COL14A1";0.708582817283904;-0.00480017811604258;0.017;0.018;1
"RP11-352M15.2";0.709207143082629;-0.0315465081656137;0.161;0.152;1
"CTD-2006H14.2";0.709926990462901;-0.00329316044983466;0.01;0.011;1
"KIFC2";0.710574526716962;-0.00955066757104052;0.035;0.036;1
"SEZ6L";0.710889697390286;-0.00445762142625359;0.019;0.017;1
"FAM20A";0.711363263863456;-0.0055250519682736;0.063;0.06;1
"TEK";0.711759756143489;-6.26221768920371e-05;0.003;0.003;1
"ZNF674-AS1";0.712066737415476;-0.0117055794897262;0.055;0.052;1
"RP11-61A14.4";0.712292437777744;-0.000360975373997237;0.003;0.003;1
"HLA-DRB5";0.712375093821644;0.000448286055812994;0.009;0.008;1
"DANT1";0.712781116524323;-0.0388106908997967;0.197;0.192;1
"CYB5A";0.712924462265208;-0.0414457056871265;0.606;0.551;1
"CACNA1C-AS2";0.712964901195311;-0.00313161415082644;0.02;0.019;1
"CTD-2527I21.7";0.713121332659414;0.000251739039454735;0.003;0.003;1
"AOC2";0.713150344711021;-0.00107868814649133;0.007;0.006;1
"FBXO42";0.713162000838961;-0.0118712089439381;0.106;0.102;1
"GRB7";0.71327934080658;-0.0196425374383134;0.118;0.113;1
"ACADS";0.713530417415141;-0.02027923745587;0.07;0.071;1
"LINC00562";0.713543824985147;-0.00215808507087934;0.014;0.013;1
"RP11-731C17.2";0.713667002194023;-0.0032438621158312;0.014;0.013;1
"ERVMER34-1";0.713676650666412;-0.00437126966651134;0.021;0.019;1
"SLC18A2";0.71379582954004;-0.00169432241148192;0.007;0.006;1
"SPRED3";0.713944707993012;-0.00265083614073839;0.019;0.017;1
"IRAK1BP1";0.713958889049845;-0.00795476006858085;0.049;0.046;1
"TMIGD2";0.714122659526804;-0.00721874761589788;0.019;0.018;1
"RP11-1275H24.3";0.714187552471353;-0.00262493814005341;0.003;0.003;1
"ZNF41";0.714188071270188;-0.00266496158660147;0.009;0.01;1
"RAB36";0.714326369023581;-0.00537601416687038;0.011;0.012;1
"CCDC71";0.714455441950795;-0.0386769302836906;0.182;0.177;1
"NTPCR";0.714488262883945;-0.0423373685051763;0.616;0.574;1
"NGB";0.714661607263952;-0.000822452490266117;0.003;0.003;1
"OXT";0.714661607263952;-0.000735319731396069;0.003;0.003;1
"HIST4H4";0.714898675964289;-0.0019323693738403;0.003;0.003;1
"CFAP69";0.715063873938721;-0.000920079035022984;0.009;0.008;1
"RPL28";0.715596496215753;-0.0051805366502391;1;1;1
"RP11-701H24.9";0.7156132747783;-0.0113310032338725;0.038;0.039;1
"C11orf70";0.715930622817226;-0.00503216721149668;0.029;0.027;1
"PABPN1";0.716076137923606;-0.018542840047056;0.787;0.727;1
"LCORL";0.716385402643694;-0.0428645078761245;0.184;0.173;1
"AVIL";0.716510117240073;-0.00812763104171069;0.031;0.032;1
"DUSP3";0.716549067130181;-0.0310119774169942;0.211;0.198;1
"TMPRSS5";0.716736889515857;-0.000927159060596092;0.003;0.003;1
"SPATA18";0.717164350716449;-0.00258868366971295;0.011;0.011;1
"SMIM14";0.717513088781184;-0.0436623617004335;0.333;0.311;1
"APBA1";0.717682385332226;-0.00222353464490774;0.009;0.008;1
"RP11-713P17.3";0.717719289557641;-0.00129781137713985;0.009;0.008;1
"TET2";0.717955052911666;-0.00210514456562282;0.02;0.019;1
"MIR4458HG";0.718088368029842;-0.00155162169698285;0.009;0.008;1
"AMHR2";0.718329590075904;-0.009435883576398;0.033;0.032;1
"RP11-344P13.6";0.718413658651517;-0.00508800950216389;0.016;0.015;1
